equipe,player_name,player_id,player_country_code,positions,age,per90_gls,per90_ast,per90_non_pen_gls,per90_xg,per90_xag,per90_non_pen_xg,pct_sot,per90_sh,per90_sot,gls_per_sh,npxg_per_sh,pct_pass_cmp,pct_pass_cmp_s,pct_pass_cmp_m,pct_pass_cmp_l,per90_sca,per90_gca,pct_tkl_drb_suc,pct_take_on_suc,pct_take_on_tkld,pct_squad_min,per90_plus_minus,per90_on_off,per90_x_plus_minus,per90_x_on_off,pct_air_dual_won,gls_and_ast_per90,pk_made_per90,pk_att_per90,yellow_cards_per90,red_cards_per90,carries_prog_per90,passes_prog_per90,fk_sh_per90,gls_xg_diff_per90,non_pen_gls_xg_diff_per90,pass_cmp_per90,pass_att_per90,pass_ttl_dist_per90,pass_cmp_s_per90,pass_att_s_per90,pass_cmp_m_per90,pass_att_m_per90,pass_cmp_l_per90,pass_att_l_per90,xa_per90,ast_xag_diff_per90,pass_prog_per90,pass_prog_ttl_dist_per90,key_passes_per90,pass_fthird_per90,pass_opp_box_per90,cross_opp_box_per90,pass_live_per90,pass_dead_per90,pass_fk_per90,through_balls_per90,switches_per90,crosses_per90,pass_offside_per90,pass_blocked_per90,throw_ins_per90,ck_per90,ck_in_swinger_per90,ck_out_swinger_per90,ck_straight_per90,ttl_sca_per90,pass_live_sca_per90,pass_dead_sca_per90,take_on_sca_per90,sh_sca_per90,fld_sca_per90,def_sca_per90,pass_live_gca_per90,pass_dead_gca_per90,take_on_gca_per90,sh_gca_per90,fld_gca_per90,def_gca_per90,tkl_per90,tkl_won_per90,tkl_def_third_per90,tkl_mid_third_per90,tkl_att_third_per90,tkl_drb_per90,tkl_drb_att_per90,blocks_per90,sh_blocked_per90,int_per90,tkl_plus_int_per90,clearances_per90,def_error_per90,touches_per90,touch_def_box_per90,touch_def_third_per90,touch_mid_third_per90,touch_fthird_per90,touch_opp_box_per90,touch_live_per90,take_on_att_per90,take_on_suc_per90,take_on_tkld_per90,carries_per90,ttl_carries_dist_per90,ttl_carries_prog_dist_per90,carries_fthird_per90,carries_opp_box_per90,carries_miscontrolled_per90,carries_dispossessed_per90,pass_recvd_per90,pass_prog_rcvd_per90,team_gls_on_pitch_per90,team_gls_ag_on_pitch_per90,team_xg_on_pitch_per90,team_xg_ag_on_pitch_per90,second_yellow_cards_per90,fls_com_per90,fls_drawn_per90,offside_per90,pk_won_per90,pk_conceded_per90,og_per90,ball_recov_per90,air_dual_won_per90,air_dual_lost_per90
Nice,Baptiste Santamaria,5e22e2a4,FRA,MF,29.0,0.0,0.0,0.0,0.09,0.09,0.09,18.8,1.55,0.29,0.0,0.06,82.6,93.1,80.9,63.3,2.04,0.1,59.1,61.5,38.5,30.3,0.97,0.34,0.46,-0.24,64.9,0.0,0.0,0.0,0.0970873786407767,0.0,0.970873786407767,4.368932038834951,0.0,-0.08737864077669903,-0.08737864077669903,37.76699029126213,45.728155339805824,615.4368932038835,19.70873786407767,21.16504854368932,13.980582524271844,17.281553398058254,3.0097087378640777,4.757281553398058,0.02912621359223301,-0.0970873786407767,4.368932038834951,174.6601941747573,0.8737864077669902,3.883495145631068,0.3883495145631068,0.0,44.66019417475728,0.8737864077669902,0.7766990291262136,0.2912621359223301,0.3883495145631068,0.2912621359223301,0.1941747572815534,0.8737864077669902,0.0,0.0970873786407767,0.0,0.0970873786407767,0.0,2.0388349514563107,1.4563106796116505,0.0970873786407767,0.0970873786407767,0.2912621359223301,0.0970873786407767,0.0,0.0970873786407767,0.0,0.0,0.0,0.0,0.0,1.941747572815534,0.970873786407767,0.970873786407767,0.6796116504854369,0.2912621359223301,1.2621359223300972,2.1359223300970873,1.3592233009708738,0.2912621359223301,1.7475728155339805,3.6893203883495147,1.8446601941747574,0.0970873786407767,57.18446601941748,2.4271844660194173,13.592233009708737,35.14563106796116,9.223300970873787,1.3592233009708738,57.18446601941748,1.2621359223300972,0.7766990291262136,0.4854368932038835,26.893203883495147,115.72815533980582,62.81553398058252,0.970873786407767,0.0,1.4563106796116505,0.6796116504854369,38.25242718446602,1.0679611650485437,1.8446601941747574,0.8737864077669902,1.6310679611650485,1.174757281553398,0.0,1.5533980582524272,1.941747572815534,0.0,0.0,0.0970873786407767,0.0,4.757281553398058,2.3300970873786406,1.2621359223300972
Paris S,Khvicha Kvaratskhelia,dea88efd,GEO,FW,23.0,0.39,0.29,0.39,0.32,0.48,0.32,44.1,3.34,1.47,0.12,0.1,85.6,93.6,85.8,55.9,5.89,0.79,56.5,47.2,47.2,29.9,1.38,-0.43,1.64,-0.08,37.5,0.6877729257641921,0.0,0.0,0.0,0.0,4.9126637554585155,4.224890829694323,0.1965065502183406,0.06877729257641921,0.06877729257641921,45.9825327510917,53.74454148471616,646.9978165938865,28.88646288209607,30.851528384279476,13.657205240174672,15.91703056768559,1.8668122270742358,3.3406113537117905,0.37336244541484714,-0.18668122270742357,4.224890829694323,145.41484716157206,2.4563318777292578,3.1441048034934496,1.965065502183406,0.3930131004366812,49.814410480349345,3.7336244541484715,0.4912663755458515,0.4912663755458515,0.29475982532751094,3.2423580786026203,0.1965065502183406,1.4737991266375545,0.4912663755458515,2.6528384279475983,0.5895196506550219,1.1790393013100438,0.0,5.895196506550218,3.831877729257642,0.29475982532751094,0.8842794759825328,0.29475982532751094,0.29475982532751094,0.29475982532751094,0.4912663755458515,0.0,0.1965065502183406,0.0982532751091703,0.0,0.0,1.8668122270742358,1.277292576419214,0.3930131004366812,1.1790393013100438,0.29475982532751094,1.277292576419214,2.2598253275109172,0.6877729257641921,0.0,0.1965065502183406,2.0633187772925763,0.3930131004366812,0.0,65.63318777292577,0.3930131004366812,3.0458515283842793,23.777292576419214,39.69432314410481,6.975982532751091,65.63318777292577,5.207423580786026,2.4563318777292578,2.4563318777292578,43.624454148471614,289.5524017467249,149.05021834061137,3.6353711790393013,2.7510917030567685,1.8668122270742358,2.4563318777292578,54.53056768558952,12.87117903930131,2.3580786026200875,0.982532751091703,2.495633187772926,0.8548034934497816,0.0,1.1790393013100438,1.7685589519650655,0.0,0.0,0.0,0.0,2.6528384279475983,0.29475982532751094,0.4912663755458515
Lens,Wesley Saïd,90fcf472,FRA,FW,29.0,0.3,0.0,0.3,0.32,0.1,0.32,41.2,1.69,0.7,0.18,0.19,77.8,84.9,82.4,26.7,2.69,0.0,46.2,47.4,52.6,29.6,0.0,-0.13,-0.19,-0.54,38.5,0.2983425414364641,0.0,0.0,0.39779005524861877,0.0,1.591160220994475,2.386740331491713,0.0,-0.019889502762430938,-0.019889502762430938,19.193370165745858,24.662983425414364,241.65745856353593,12.331491712707182,14.519337016574585,5.569060773480663,6.762430939226519,0.39779005524861877,1.4917127071823204,0.09944751381215469,-0.09944751381215469,2.386740331491713,49.226519337016576,0.8950276243093923,1.0939226519337018,1.1933701657458564,0.0,22.574585635359117,1.988950276243094,0.19889502762430938,0.19889502762430938,0.09944751381215469,0.7955801104972375,0.09944751381215469,0.2983425414364641,0.19889502762430938,0.0,0.0,0.0,0.0,2.685082872928177,1.7900552486187846,0.0,0.4972375690607735,0.09944751381215469,0.19889502762430938,0.09944751381215469,0.0,0.0,0.0,0.0,0.0,0.0,1.591160220994475,1.0939226519337018,0.2983425414364641,0.994475138121547,0.2983425414364641,0.5966850828729282,1.292817679558011,0.5966850828729282,0.0,0.19889502762430938,1.7900552486187846,0.19889502762430938,0.0,32.32044198895028,0.2983425414364641,2.088397790055249,15.01657458563536,15.513812154696133,4.077348066298343,32.32044198895028,1.8895027624309393,0.8950276243093923,0.994475138121547,18.39779005524862,87.91160220994475,41.668508287292816,0.994475138121547,0.7955801104972375,1.7900552486187846,0.8950276243093923,23.76795580110497,5.2707182320441985,1.0939226519337018,1.0939226519337018,1.2430939226519337,1.4320441988950277,0.0,2.1878453038674035,0.39779005524861877,0.6961325966850829,0.0,0.0,0.0,1.6906077348066297,0.994475138121547,1.591160220994475
Lille,Ismaily,cf182add,BRA,DF,34.0,0.0,0.1,0.0,0.07,0.1,0.07,40.0,1.0,0.4,0.0,0.07,87.3,92.3,90.6,57.1,2.39,0.1,65.4,42.1,57.9,29.5,0.5,0.04,0.45,0.13,44.4,0.09955752212389381,0.0,0.0,0.39823008849557523,0.0,1.4933628318584071,5.376106194690266,0.0,-0.06969026548672566,-0.06969026548672566,54.95575221238938,62.92035398230089,851.7146017699115,28.672566371681416,31.061946902654867,23.097345132743364,25.486725663716815,2.3893805309734515,4.18141592920354,0.12942477876106195,0.0,5.376106194690266,277.36725663716817,0.497787610619469,4.480088495575221,0.8960176991150443,0.39823008849557523,53.76106194690266,8.960176991150442,1.095132743362832,0.09955752212389381,0.0,1.592920353982301,0.19911504424778761,1.095132743362832,7.466814159292035,0.39823008849557523,0.0,0.39823008849557523,0.0,2.3893805309734515,1.7920353982300885,0.09955752212389381,0.09955752212389381,0.39823008849557523,0.0,0.0,0.0,0.0,0.0,0.09955752212389381,0.0,0.0,3.2853982300884956,1.6924778761061947,1.6924778761061947,1.1946902654867257,0.39823008849557523,1.6924778761061947,2.588495575221239,1.4933628318584071,0.09955752212389381,1.2942477876106195,4.579646017699115,4.878318584070796,0.0,77.45575221238938,3.3849557522123894,18.31858407079646,41.61504424778761,18.418141592920353,2.190265486725664,77.45575221238938,1.8915929203539823,0.7964601769911505,1.095132743362832,38.230088495575224,194.03761061946904,110.70796460176992,1.2942477876106195,0.19911504424778761,1.2942477876106195,0.995575221238938,47.78761061946903,5.077433628318584,1.095132743362832,0.5973451327433629,1.3440265486725664,0.8960176991150443,0.0,1.2942477876106195,0.5973451327433629,0.0,0.0,0.0,0.0,4.579646017699115,1.1946902654867257,1.4933628318584071
Brest,Romain Faivre,745ca0a3,FRA,"MF,FW",26.0,0.3,0.2,0.2,0.26,0.19,0.18,50.0,1.8,0.9,0.11,0.11,82.1,88.5,83.1,58.6,3.3,0.4,50.0,40.5,52.4,29.4,0.1,0.43,-0.23,0.18,41.2,0.5005561735261401,0.10011123470522804,0.10011123470522804,0.20022246941045607,0.0,2.402669632925473,4.404894327030034,0.0,0.04004449388209121,0.020022246941045607,31.134593993325918,37.94215795328142,459.21023359288097,18.420467185761957,20.82313681868743,9.810901001112347,11.813125695216907,1.7018909899888766,2.903225806451613,0.18020022246941045,0.010011123470522803,4.404894327030034,121.03448275862068,1.0011123470522802,3.403781979977753,0.8008898776418243,0.10011123470522804,34.938820912124584,2.903225806451613,0.7007786429365962,0.40044493882091214,0.0,2.602892102335929,0.10011123470522804,0.8008898776418243,0.40044493882091214,1.7018909899888766,1.1012235817575085,0.40044493882091214,0.0,3.303670745272525,1.9021134593993325,0.5005561735261401,0.3003337041156841,0.10011123470522804,0.40044493882091214,0.10011123470522804,0.3003337041156841,0.0,0.0,0.10011123470522804,0.0,0.0,1.3014460511679644,1.0011123470522802,0.40044493882091214,0.5005561735261401,0.40044493882091214,0.5005561735261401,1.0011123470522802,0.8008898776418243,0.0,0.40044493882091214,1.7018909899888766,0.3003337041156841,0.10011123470522804,47.95328142380423,0.20022246941045607,5.806451612903226,23.125695216907676,19.82202447163515,3.403781979977753,47.853170189098996,4.204671857619577,1.7018909899888766,2.202447163515017,31.03448275862069,205.22803114571747,92.90322580645162,2.3025583982202447,0.9010011123470523,1.3014460511679644,0.7007786429365962,35.53948832035595,4.9054505005561735,1.6017797552836486,1.5016685205784204,1.6017797552836486,1.832035595105673,0.0,0.6006674082313682,2.3025583982202447,0.10011123470522804,0.0,0.0,0.0,4.204671857619577,0.7007786429365962,1.0011123470522802
Reims,Hiroki Sekine,7304dd80,JPN,DF,21.0,0.0,0.0,0.0,0.01,0.02,0.01,0.0,0.51,0.0,0.0,0.03,80.8,91.6,83.0,58.6,1.93,0.1,41.2,50.0,33.3,29.0,-0.91,-0.71,-1.09,-0.7,50.0,0.0,0.0,0.0,0.10146561443066517,0.0,2.232243517474634,3.9571589627959414,0.0,-0.010146561443066516,-0.010146561443066516,41.29650507328072,51.13866967305524,657.0913190529876,22.119503945885004,24.14881623449831,14.813979706877113,17.85794813979707,3.4498308906426156,5.88500563697858,0.05073280721533258,-0.020293122886133032,3.9571589627959414,237.42953776775647,0.3043968432919955,3.2468996617812853,0.9131905298759865,0.5073280721533259,43.122886133032694,7.812852311161217,0.9131905298759865,0.0,0.10146561443066517,2.1307779030439686,0.20293122886133033,1.5219842164599775,6.899661781285231,0.0,0.0,0.0,0.0,1.927846674182638,1.7249154453213078,0.0,0.0,0.10146561443066517,0.10146561443066517,0.0,0.10146561443066517,0.0,0.0,0.0,0.0,0.0,0.9131905298759865,0.7102593010146562,0.608793686583991,0.20293122886133033,0.10146561443066517,0.7102593010146562,1.7249154453213078,2.232243517474634,1.116121758737317,0.5073280721533259,1.4205186020293123,5.174746335963923,0.10146561443066517,63.720405862457724,6.899661781285231,25.062006764374296,24.96054114994363,14.408117249154452,1.0146561443066517,63.720405862457724,1.217587373167982,0.608793686583991,0.40586245772266066,33.28072153325817,178.37655016910935,94.46448703494927,1.4205186020293123,0.20293122886133033,1.217587373167982,1.0146561443066517,38.962795941375425,4.058624577226607,0.40586245772266066,1.3190529875986472,1.0248027057497182,2.1104847801578352,0.0,0.40586245772266066,0.7102593010146562,0.0,0.0,0.0,0.0,2.1307779030439686,1.116121758737317,1.116121758737317
Lens,Goduine Koyalipou,2659a508,CTA,FW,24.0,0.41,0.0,0.41,0.49,0.08,0.49,33.3,4.27,1.42,0.1,0.12,69.8,78.9,79.0,57.1,2.64,0.1,100.0,48.0,52.0,28.9,0.1,0.02,0.28,0.12,40.0,0.4067796610169492,0.0,0.0,0.0,0.0,1.5254237288135593,2.0338983050847457,0.0,-0.08135593220338982,-0.08135593220338982,13.423728813559322,19.220338983050848,188.33898305084745,7.220338983050848,9.152542372881356,4.983050847457627,6.305084745762712,0.4067796610169492,0.711864406779661,0.07118644067796609,-0.08135593220338982,2.0338983050847457,29.084745762711865,1.0169491525423728,0.4067796610169492,0.6101694915254238,0.0,18.203389830508474,1.0169491525423728,0.0,0.0,0.1016949152542373,0.2033898305084746,0.0,1.2203389830508475,0.0,0.0,0.0,0.0,0.0,2.6440677966101696,1.2203389830508475,0.0,0.4067796610169492,0.9152542372881356,0.1016949152542373,0.0,0.1016949152542373,0.0,0.0,0.0,0.0,0.0,0.3050847457627119,0.2033898305084746,0.0,0.3050847457627119,0.0,0.1016949152542373,0.1016949152542373,0.4067796610169492,0.0,0.1016949152542373,0.4067796610169492,0.8135593220338984,0.0,32.33898305084746,0.9152542372881356,1.8305084745762712,14.94915254237288,15.966101694915254,6.101694915254237,32.33898305084746,2.542372881355932,1.2203389830508475,1.3220338983050848,17.694915254237287,83.49152542372882,39.96610169491525,0.8135593220338984,0.8135593220338984,2.9491525423728815,1.6271186440677967,23.694915254237287,6.915254237288136,1.3220338983050848,1.2203389830508475,1.6271186440677967,1.3423728813559321,0.0,0.711864406779661,0.6101694915254238,0.6101694915254238,0.0,0.0,0.0,1.5254237288135593,1.6271186440677967,2.440677966101695
Paris S,Matvei Safonov,d97b252e,RUS,GK,25.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.08,0.09,80.4,100.0,100.0,50.8,0.0,0.0,52.6,46.0,49.6,28.7,1.74,0.09,1.38,-0.45,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.59726962457338,31.843003412969285,628.9761092150171,5.221843003412969,5.221843003412969,14.027303754266212,14.027303754266212,6.2457337883959045,12.286689419795222,0.0,0.0,0.0,405.9726962457338,0.0,0.5119453924914675,0.0,0.0,25.802047781569964,5.938566552901024,1.023890784982935,0.0,0.0,0.0,0.10238907849829351,0.10238907849829351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10238907849829351,0.0,0.10238907849829351,0.10238907849829351,0.30716723549488056,0.0,33.37883959044368,27.03071672354949,32.76450511945392,0.6143344709897611,0.0,0.0,33.37883959044368,0.0,0.0,0.0,20.784982935153582,93.1740614334471,54.77815699658703,0.0,0.0,0.0,0.0,18.532423208191126,0.0,2.6621160409556315,0.9215017064846417,2.477815699658703,1.10580204778157,0.0,0.0,0.10238907849829351,0.0,0.0,0.0,0.0,1.5358361774744027,0.0,0.0
Paris S,Lucas Hernández,c3ee18ef,FRA,DF,28.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.31,0.0,0.0,0.01,91.7,95.7,95.4,52.8,1.13,0.0,60.9,66.7,0.0,28.7,1.64,-0.05,1.55,-0.21,68.4,0.0,0.0,0.0,0.20524515393386544,0.0,0.6157354618015963,5.131128848346636,0.0,0.0,0.0,85.38198403648802,93.07867730900799,1465.6556442417332,32.326111744583805,33.76282782212087,48.95096921322691,51.31128848346636,2.8734321550741164,5.438996579247434,0.020524515393386546,-0.010262257696693273,5.131128848346636,497.82212086659064,0.10262257696693272,5.6442417331813,0.10262257696693272,0.0,85.5872291904219,7.491448118586089,1.6419612314709235,0.10262257696693272,0.5131128848346637,0.20524515393386544,0.0,0.8209806157354618,5.746864310148233,0.0,0.0,0.0,0.0,1.12884834663626,0.9236031927023945,0.10262257696693272,0.10262257696693272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4629418472063853,1.847206385404789,1.3340935005701253,0.9236031927023945,0.20524515393386544,1.4367160775370582,2.3603192702394526,1.2314709236031927,0.5131128848346637,0.7183580387685291,3.1812998859749144,3.797035347776511,0.20524515393386544,103.03306727480046,6.567844925883694,32.73660205245154,64.34435575826681,6.362599771949829,0.20524515393386544,103.03306727480046,0.30786773090079816,0.20524515393386544,0.0,55.5188141391106,240.75256556442417,137.9247434435576,1.12884834663626,0.0,0.5131128848346637,0.20524515393386544,76.55644241733181,0.4104903078677309,2.7708095781071838,1.12884834663626,2.5347776510832385,0.9851767388825542,0.0,0.9236031927023945,0.9236031927023945,0.0,0.0,0.0,0.10262257696693272,4.618015963511973,1.3340935005701253,0.6157354618015963
Saint,Mathis Amougou,f93cca97,FRA,MF,18.0,0.0,0.0,0.0,0.05,0.04,0.05,14.3,0.73,0.1,0.0,0.06,77.1,86.3,76.6,56.0,1.78,0.0,52.6,31.3,56.3,28.1,-1.26,-0.19,-1.03,0.12,20.0,0.0,0.0,0.0,0.20954598370197905,0.0,0.8381839348079162,3.771827706635623,0.0,-0.05238649592549476,-0.05238649592549476,24.30733410942957,31.536670547147846,368.1722933643772,13.20139697322468,15.29685681024447,8.59138533178114,11.21071012805588,1.4668218859138533,2.619324796274738,0.03143189755529686,-0.04190919674039581,3.771827706635623,125.09895227008148,0.7334109429569267,2.409778812572759,0.4190919674039581,0.0,30.384167636786962,0.7334109429569267,0.4190919674039581,0.10477299185098952,0.10477299185098952,0.10477299185098952,0.4190919674039581,0.4190919674039581,0.10477299185098952,0.0,0.0,0.0,0.0,1.7811408614668218,1.4668218859138533,0.0,0.20954598370197905,0.10477299185098952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2002328288707798,1.5715948777648427,1.5715948777648427,0.5238649592549476,0.10477299185098952,1.0477299185098952,1.990686845168801,1.0477299185098952,0.0,1.2572759022118742,3.457508731082654,0.4190919674039581,0.0,42.642607683352736,1.8859138533178115,10.896391152502911,22.840512223515717,9.429569266589057,0.9429569266589057,42.642607683352736,1.6763678696158324,0.5238649592549476,0.9429569266589057,25.355064027939463,122.47962747380676,61.29220023282887,1.1525029103608848,0.20954598370197905,2.3050058207217696,0.8381839348079162,28.60302677532014,1.7811408614668218,0.8381839348079162,2.0954598370197903,0.9115250291036087,1.9383003492433062,0.0,0.6286379511059371,0.8381839348079162,0.0,0.0,0.0,0.0,3.8766006984866124,0.31431897555296856,1.2572759022118742
Reims,Mamadou Diakhon,331c5a98,FRA,"FW,MF",18.0,0.21,0.1,0.21,0.11,0.12,0.11,44.4,1.89,0.84,0.11,0.06,77.0,80.4,82.8,77.3,3.88,0.21,50.0,41.0,50.8,28.0,-0.21,0.28,0.05,0.88,7.1,0.3146853146853147,0.0,0.0,0.2097902097902098,0.0,6.398601398601398,1.7832167832167831,0.2097902097902098,0.1048951048951049,0.1048951048951049,20.76923076923077,26.958041958041957,364.8251748251748,8.601398601398602,10.6993006993007,10.06993006993007,12.167832167832168,1.7832167832167831,2.3076923076923075,0.06293706293706294,-0.01048951048951049,1.7832167832167831,44.05594405594405,1.3636363636363635,0.5244755244755245,0.6293706293706294,0.3146853146853147,25.90909090909091,0.9440559440559441,0.2097902097902098,0.1048951048951049,0.3146853146853147,3.4615384615384617,0.1048951048951049,1.048951048951049,0.5244755244755245,0.1048951048951049,0.0,0.0,0.0,3.8811188811188813,2.097902097902098,0.1048951048951049,0.4195804195804196,0.5244755244755245,0.6293706293706294,0.1048951048951049,0.1048951048951049,0.0,0.0,0.1048951048951049,0.0,0.0,1.2587412587412588,0.8391608391608392,0.4195804195804196,0.3146853146853147,0.5244755244755245,0.9440559440559441,1.8881118881118881,0.5244755244755245,0.1048951048951049,0.4195804195804196,1.6783216783216783,0.5244755244755245,0.0,39.75524475524475,0.8391608391608392,4.405594405594406,14.37062937062937,22.762237762237763,4.825174825174825,39.75524475524475,6.398601398601398,2.6223776223776225,3.2517482517482517,30.20979020979021,330.4195804195804,164.47552447552448,3.8811188811188813,3.3566433566433567,3.041958041958042,1.3636363636363635,31.363636363636363,8.076923076923077,0.7342657342657343,0.9440559440559441,1.2167832167832169,1.1643356643356644,0.0,0.5244755244755245,2.3076923076923075,0.0,0.1048951048951049,0.0,0.0,3.986013986013986,0.1048951048951049,1.3636363636363635
Nice,Mohamed Abdelmoneim,bff15d74,EGY,DF,25.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.08,0.09,90.4,94.2,93.1,61.4,0.84,0.0,59.1,25.0,50.0,27.9,0.11,-0.87,0.53,-0.14,62.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.631578947368421,5.473684210526316,0.0,0.0,0.0,49.578947368421055,54.8421052631579,873.578947368421,20.526315789473685,21.789473684210527,25.36842105263158,27.263157894736842,2.8421052631578947,4.631578947368421,0.021052631578947368,0.0,5.473684210526316,275.7894736842105,0.0,4.315789473684211,0.10526315789473684,0.0,51.89473684210526,2.9473684210526314,2.210526315789474,0.0,0.7368421052631579,0.21052631578947367,0.0,0.21052631578947367,0.5263157894736842,0.0,0.0,0.0,0.0,0.8421052631578947,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.210526315789474,1.4736842105263157,1.263157894736842,0.631578947368421,0.3157894736842105,1.368421052631579,2.3157894736842106,1.1578947368421053,0.5263157894736842,1.5789473684210527,3.789473684210526,5.894736842105263,0.10526315789473684,66.84210526315789,7.368421052631579,27.36842105263158,34.8421052631579,4.842105263157895,0.3157894736842105,66.84210526315789,0.42105263157894735,0.10526315789473684,0.21052631578947367,36.0,150.21052631578948,86.52631578947368,0.42105263157894735,0.0,0.42105263157894735,0.3157894736842105,40.63157894736842,0.5263157894736842,1.5789473684210527,1.4736842105263157,1.736842105263158,1.2105263157894737,0.0,0.9473684210526315,1.0526315789473684,0.0,0.0,0.0,0.0,5.2631578947368425,3.263157894736842,2.0
Le Havre,Koka,9fc2531b,EGY,FW,31.0,0.32,0.11,0.21,0.52,0.07,0.44,40.0,2.12,0.85,0.1,0.21,78.1,81.0,78.6,75.0,1.16,0.32,0.0,50.0,50.0,27.8,0.11,1.41,-0.17,0.64,48.8,0.42303172737955347,0.10575793184488837,0.10575793184488837,0.21151586368977673,0.0,0.0,1.2690951821386605,0.0,-0.2009400705052879,-0.23266745005875444,13.960047003525265,17.873090481786132,219.9764982373678,6.7685076380728555,8.35487661574618,4.653349001175088,5.922444183313749,1.2690951821386605,1.6921269095182139,0.07403055229142184,0.04230317273795535,1.2690951821386605,30.8813160987074,0.5287896592244419,0.8460634547591069,0.21151586368977673,0.0,16.18096357226792,1.6921269095182139,0.10575793184488837,0.0,0.8460634547591069,0.0,0.0,0.42303172737955347,0.10575793184488837,0.0,0.0,0.0,0.0,1.163337250293772,0.8460634547591069,0.0,0.0,0.21151586368977673,0.0,0.10575793184488837,0.21151586368977673,0.0,0.0,0.10575793184488837,0.0,0.0,0.42303172737955347,0.10575793184488837,0.10575793184488837,0.3172737955346651,0.0,0.0,0.42303172737955347,0.3172737955346651,0.0,0.42303172737955347,0.8460634547591069,0.6345475910693302,0.10575793184488837,24.535840188014102,0.6345475910693302,3.5957696827262047,14.488836662749707,7.191539365452409,3.2784958871915393,24.430082256169214,1.2690951821386605,0.6345475910693302,0.6345475910693302,12.056404230317273,40.50528789659224,8.883666274970622,0.21151586368977673,0.0,0.6345475910693302,1.2690951821386605,16.815511163337252,2.1151586368977675,1.7978848413631023,1.6921269095182139,1.554641598119859,1.7238542890716804,0.0,1.4806110458284372,0.21151586368977673,0.10575793184488837,0.0,0.0,0.0,2.538190364277321,2.1151586368977675,2.2209165687426555
